source,target,similarity_ranking
184303,961772,10
184303,909273,10
184303,404983,10
184303,911419,10
184303,567232,10
184303,387358,10
467145,607351,22
467145,800948,20
467145,535632,20
467145,986789,18
467145,902793,17
467145,534037,17
467145,547933,16
467145,606164,15
467145,163885,14
467145,735815,14
467145,756507,14
467145,505694,14
467145,20031,13
467145,39362,13
467145,350356,13
467145,555997,13
467145,813416,12
467145,624810,12
467145,85254,12
467145,405952,12
467145,567228,12
467145,286704,11
467145,384002,11
467145,644654,11
467145,211534,11
467145,385448,11
467145,707349,10
467145,284112,10
467145,71271,10
467145,782323,10
74932,342967,6
74932,455533,6
74932,606164,6
74932,986789,4
74932,735815,4
74932,821696,3
74932,963428,3
74932,902793,3
74932,231455,3
74932,85254,3
74932,20031,3
74932,705781,3
74932,535632,3
74932,162061,3
74932,456039,3
74932,582014,3
74932,371775,3
74932,707234,3
74932,555997,3
74932,111337,3
74932,688322,3
74932,284112,3
74932,851461,3
74932,537354,3
74932,707420,3
74932,978168,3
74932,887867,3
74932,758884,3
74932,302156,3
74932,384093,3
338469,20031,33
338469,270472,30
338469,243399,29
338469,456650,29
338469,160411,29
338469,838716,27
338469,829616,27
338469,333208,27
338469,456039,27
338469,970498,26
338469,997377,26
338469,40152,26
338469,338814,25
338469,348307,25
338469,994664,25
338469,952279,25
338469,871439,25
338469,791422,24
338469,767782,23
338469,195509,22
338469,350278,22
338469,404983,21
338469,606164,21
338469,736652,21
338469,85636,21
338469,332182,21
338469,505694,20
338469,911419,20
338469,735815,20
338469,301721,19
791422,20031,53
791422,160411,40
791422,655448,35
791422,456039,35
791422,547933,35
791422,301721,32
791422,683050,32
791422,333208,31
791422,348307,31
791422,243399,31
791422,332182,31
791422,911419,30
791422,26500,30
791422,970498,30
791422,767782,30
791422,547275,30
791422,952279,29
791422,100913,29
791422,149930,28
791422,456650,28
791422,153722,28
791422,606164,28
791422,406400,27
791422,231455,26
791422,637293,26
791422,505694,26
791422,838716,26
791422,843412,26
791422,754832,26
791422,868323,25
118908,851853,20
118908,269563,17
118908,682021,15
118908,387872,12
118908,492011,12
118908,861515,11
118908,359918,11
118908,268275,11
118908,111635,11
118908,754402,10
118908,505785,10
118908,767782,8
118908,465327,7
118908,464228,6
118908,201356,6
118908,831088,6
118908,208706,6
118908,754832,6
118908,735869,6
118908,387746,6
118908,465398,6
118908,168308,5
118908,756099,5
118908,338183,5
118908,202017,5
118908,229150,4
118908,655448,4
118908,860128,4
118908,783880,4
118908,853702,4
984423,683050,10
984423,776758,10
984423,406400,10
984423,153722,10
984423,33471,10
984423,994664,10
984423,26500,10
984423,170755,9
984423,598704,9
984423,655448,9
984423,138129,9
984423,233186,9
984423,86307,9
984423,637293,9
984423,735502,8
984423,963787,8
984423,605224,8
984423,333742,7
984423,582137,7
984423,404025,7
984423,231864,7
984423,535357,7
984423,196950,7
984423,918922,7
984423,258919,7
984423,414856,7
984423,435540,7
984423,169228,6
984423,567380,6
984423,654899,6
269177,952442,39
269177,680986,33
269177,994664,26
269177,681076,24
269177,20031,23
269177,860982,22
269177,387004,19
269177,505694,19
269177,483705,19
269177,64599,18
269177,909273,18
269177,775840,18
269177,202776,17
269177,674544,17
269177,918922,16
269177,535357,15
269177,132630,15
269177,607636,14
269177,557679,14
269177,515033,14
269177,860721,14
269177,197957,13
269177,798084,13
269177,333742,13
269177,637293,13
269177,85310,13
269177,674127,13
269177,406400,13
269177,338183,13
269177,26500,13
338018,406400,51
338018,26500,48
338018,683050,42
338018,994664,37
338018,505694,34
338018,33471,33
338018,605224,33
338018,776758,33
338018,680986,32
338018,918922,31
338018,196950,30
338018,153722,29
338018,194344,28
338018,435043,28
338018,231864,27
338018,169713,27
338018,755556,26
338018,939877,26
338018,911419,25
338018,798084,25
338018,535357,25
338018,68677,24
338018,138129,24
338018,387891,24
338018,765308,23
338018,232528,22
338018,775840,22
338018,637293,22
338018,897957,21
338018,735502,21
476555,606164,10
476555,735815,10
476555,20031,10
476555,607351,9
476555,24484,9
476555,232215,8
476555,12182,8
476555,101393,8
476555,384093,7
476555,952279,7
476555,350356,7
476555,33471,7
476555,39362,7
476555,505694,7
476555,843412,7
476555,869262,7
476555,868323,7
476555,342967,6
476555,920717,6
476555,205466,6
476555,801021,6
476555,706776,6
476555,534037,6
476555,995791,6
476555,434217,6
476555,994664,6
476555,361031,6
476555,87299,6
476555,693722,6
476555,902793,6
414309,387872,10
414309,851293,10
414309,111635,10
414309,100192,10
414309,339282,9
414309,843626,9
414309,64928,9
414309,994946,9
414309,454177,9
414309,963787,8
414309,933855,8
414309,803982,8
414309,952442,8
414309,168298,7
414309,465327,7
414309,567232,7
414309,338183,7
414309,829616,7
414309,228540,7
414309,287210,7
414309,605224,7
414309,593324,6
414309,605781,6
414309,371820,6
414309,900405,6
414309,482695,6
414309,950726,6
414309,505785,6
414309,811322,6
414309,808997,6
218080,897957,24
218080,952442,23
218080,196950,23
218080,406400,23
218080,887867,22
218080,26500,21
218080,231864,21
218080,33471,20
218080,202776,19
218080,605917,19
218080,911419,18
218080,505694,18
218080,138129,18
218080,535357,18
218080,153722,17
218080,132630,17
218080,735502,17
218080,994664,16
218080,605224,16
218080,363822,16
218080,765308,15
218080,683050,15
218080,918922,15
218080,776758,15
218080,330110,14
218080,698881,14
218080,302776,14
218080,680986,14
218080,798084,14
218080,801898,14
537116,338814,15
537116,911419,15
537116,100913,14
537116,434217,14
537116,435540,13
537116,196950,13
537116,765308,13
537116,406400,13
537116,897957,12
537116,26500,12
537116,606168,12
537116,77142,12
537116,505694,12
537116,100192,12
537116,454790,12
537116,231802,12
537116,537016,12
537116,74714,12
537116,194344,12
537116,33471,11
537116,953985,11
537116,384002,11
537116,714008,11
537116,644851,11
537116,287244,11
537116,232528,10
537116,153722,10
537116,488287,10
537116,547275,10
537116,131806,10
56169,683050,21
56169,488287,18
56169,406400,17
56169,170755,15
56169,920717,15
56169,26500,15
56169,201814,15
56169,734346,14
56169,547933,13
56169,657034,13
56169,564749,13
56169,68677,13
56169,149930,13
56169,798236,13
56169,535181,13
56169,963787,12
56169,637778,12
56169,737414,12
56169,765308,12
56169,995791,12
56169,131310,12
56169,250649,12
56169,644851,12
56169,231802,12
56169,338814,11
56169,194344,11
56169,153722,11
56169,33471,11
56169,635292,11
56169,85562,11
358072,598704,12
358072,100913,11
358072,406400,11
358072,196950,10
358072,474036,10
358072,564749,10
358072,765308,9
358072,897957,9
358072,303199,9
358072,68677,8
358072,683050,8
358072,33471,7
358072,17896,7
358072,170755,7
358072,920717,7
358072,886209,7
358072,20303,7
358072,581790,7
358072,363822,7
358072,755521,7
358072,414856,7
358072,296490,7
358072,488287,6
358072,387268,6
358072,330110,6
358072,863416,6
358072,61180,6
358072,556454,6
358072,655448,6
358072,482484,6
952557,406400,18
952557,637293,17
952557,33471,16
952557,607351,15
952557,505694,15
952557,85254,15
952557,735815,15
952557,535632,15
952557,606164,15
952557,939877,15
952557,24484,14
952557,994664,14
952557,735502,14
952557,838716,14
952557,138129,14
952557,535181,14
952557,348307,14
952557,20031,13
952557,547933,13
952557,808997,13
952557,776758,13
952557,302776,13
952557,131310,13
952557,284436,13
952557,920717,12
952557,333742,12
952557,231455,12
952557,405125,12
952557,26500,12
952557,363822,12
197923,131618,30
197923,547933,28
197923,149930,23
197923,232215,23
197923,273822,22
197923,800948,21
197923,756068,21
197923,363301,20
197923,838716,19
197923,736652,19
197923,20031,18
197923,395611,17
197923,860820,17
197923,843626,16
197923,986789,15
197923,456039,15
197923,160411,15
197923,286704,15
197923,95089,14
197923,294618,14
197923,379565,14
197923,963975,14
197923,26254,13
197923,534037,13
197923,546644,13
197923,363822,13
197923,557648,13
197923,59067,12
197923,995791,12
197923,682112,12
958644,547933,16
958644,149930,15
958644,319226,14
958644,138129,14
958644,607351,14
958644,201814,13
958644,862986,13
958644,406400,13
958644,783657,13
958644,959630,13
958644,56942,12
958644,800948,12
958644,323828,12
958644,68677,12
958644,913194,12
958644,87299,11
958644,861257,11
958644,902793,11
958644,656142,11
958644,782323,11
958644,688322,11
958644,333614,11
958644,920717,11
958644,706776,11
958644,243544,11
958644,33471,11
958644,506445,10
958644,657034,10
958644,698961,10
958644,85254,9
272734,160411,32
272734,338814,30
272734,270472,25
272734,20031,24
272734,606164,22
272734,505694,21
272734,911419,20
272734,333208,19
272734,338469,19
272734,482484,19
272734,100913,19
272734,952279,19
272734,348307,18
272734,997377,18
272734,555997,17
272734,683261,17
272734,85254,17
272734,920717,16
272734,404983,16
272734,350356,16
272734,483022,16
272734,138637,15
272734,755673,15
272734,735815,15
272734,535632,15
272734,332182,14
272734,330110,14
272734,689639,14
272734,813416,14
272734,707349,14
26500,683050,107
26500,406400,103
26500,33471,83
26500,637293,79
26500,994664,77
26500,776758,77
26500,153722,75
26500,735502,74
26500,655448,74
26500,897957,73
26500,196950,73
26500,169713,68
26500,231864,63
26500,387268,61
26500,231455,60
26500,505694,57
26500,488287,55
26500,68677,55
26500,170755,55
26500,918922,53
26500,535181,52
26500,547933,52
26500,535357,51
26500,138129,51
26500,783441,51
26500,85562,51
26500,598704,50
26500,330110,50
26500,605224,50
26500,435584,49
707234,168298,38
707234,736652,33
707234,803982,31
707234,111337,27
707234,537134,26
707234,952959,25
707234,637414,25
707234,605781,24
707234,582014,24
707234,239986,23
707234,350486,21
707234,287210,21
707234,839311,21
707234,546644,20
707234,674544,19
707234,698672,19
707234,707420,19
707234,168603,18
707234,843626,18
707234,210356,18
707234,404983,17
707234,860675,17
707234,488064,16
707234,754420,16
707234,379565,16
707234,232434,15
707234,781037,15
707234,933855,14
707234,202490,13
707234,567380,13
544056,683050,23
544056,26500,20
544056,637293,19
544056,547933,18
544056,169713,18
544056,598704,17
544056,20031,16
544056,505694,16
544056,699384,16
544056,557648,16
544056,555857,15
544056,302776,15
544056,783441,15
544056,387268,15
544056,994664,15
544056,143411,15
544056,358288,15
544056,863416,14
544056,735502,14
544056,606164,14
544056,406400,14
544056,756507,13
544056,444318,13
544056,776758,13
544056,546344,13
544056,822573,13
544056,911419,13
544056,363822,13
544056,333208,12
544056,997377,12
800559,361031,24
800559,994664,20
800559,683050,19
800559,860721,19
800559,149930,18
800559,911419,18
800559,33471,18
800559,735502,16
800559,20031,16
800559,783441,16
800559,231864,15
800559,406400,15
800559,196950,14
800559,860982,14
800559,637293,14
800559,606164,14
800559,170755,14
800559,387268,14
800559,68677,14
800559,118804,14
800559,143411,13
800559,202017,13
800559,26500,13
800559,130216,13
800559,456039,13
800559,546344,12
800559,153722,12
800559,656142,12
800559,547933,12
800559,939877,12
271501,683050,27
271501,547933,27
271501,85562,24
271501,231455,24
271501,358288,22
271501,783441,21
271501,637293,21
271501,170755,18
271501,445127,18
271501,994664,18
271501,555857,18
271501,735502,16
271501,598704,16
271501,361031,16
271501,387268,16
271501,776758,16
271501,330110,15
271501,87299,15
271501,143411,15
271501,699384,15
271501,414856,14
271501,564749,13
271501,131059,13
271501,169713,13
271501,405125,13
271501,303115,12
271501,755916,12
271501,434549,12
271501,656142,12
271501,302776,12
23408,111635,27
23408,634540,21
23408,149930,20
23408,201356,19
23408,465327,18
23408,861515,16
23408,911419,16
23408,767782,15
23408,939877,15
23408,387872,14
23408,230772,14
23408,456039,14
23408,158574,13
23408,269563,13
23408,168087,13
23408,735869,12
23408,268275,12
23408,435043,12
23408,783880,11
23408,536849,10
23408,385908,10
23408,53414,10
23408,860128,10
23408,963787,10
23408,505785,10
23408,995213,10
23408,228540,10
23408,284189,10
23408,860675,10
23408,221062,10
574278,606164,30
574278,333208,28
574278,505694,27
574278,961772,26
574278,735815,25
574278,607351,24
574278,243399,22
574278,574084,22
574278,20031,21
574278,350356,21
574278,85254,20
574278,535725,19
574278,813416,18
574278,547933,17
574278,456039,17
574278,994664,17
574278,758884,17
574278,153165,16
574278,284112,15
574278,338814,15
574278,644654,15
574278,100913,15
574278,333742,14
574278,683261,14
574278,756507,14
574278,258717,14
574278,261569,14
574278,342967,14
574278,333519,14
574278,50997,14
268255,168204,105
268255,436879,102
268255,852314,102
268255,102588,102
268255,961024,99
268255,505111,96
268255,406400,23
268255,606164,21
268255,361031,21
268255,994664,20
268255,851293,19
268255,680986,19
268255,860721,19
268255,333742,19
268255,674544,19
268255,860982,18
268255,605224,18
268255,26500,17
268255,231455,16
268255,64599,15
268255,547933,15
268255,637293,15
268255,675701,14
268255,683050,14
268255,505694,14
268255,952442,14
268255,863416,14
268255,132630,13
268255,406999,13
268255,20031,13
467319,111635,21
467319,230772,19
467319,829616,19
467319,634540,19
467319,454177,18
467319,229150,17
467319,831088,16
467319,861515,16
467319,838135,15
467319,100192,15
467319,201356,14
467319,736652,13
467319,168087,13
467319,789237,13
467319,465327,13
467319,902153,12
467319,950003,12
467319,359918,12
467319,737508,12
467319,228540,11
467319,994946,11
467319,221062,11
467319,802913,10
467319,767782,10
467319,208065,10
467319,637414,10
467319,984363,10
467319,467172,9
467319,783880,9
467319,187828,9
168319,547933,15
168319,33471,12
168319,131472,10
168319,194910,10
168319,683050,10
168319,591465,10
168319,11771,10
168319,138129,10
168319,800948,9
168319,149930,9
168319,963787,9
168319,87645,9
168319,118804,9
168319,637293,9
168319,783016,8
168319,782703,8
168319,319226,8
168319,50997,7
168319,405125,7
168319,131059,7
168319,798236,7
168319,634190,7
168319,138605,7
168319,913194,7
168319,12182,7
168319,330162,7
168319,358288,7
168319,567575,7
168319,758884,7
168319,705834,7
29577,406400,31
29577,33471,27
29577,994664,24
29577,897957,23
29577,776758,22
29577,680986,22
29577,231864,21
29577,505694,21
29577,435043,21
29577,26500,21
29577,535357,20
29577,196950,19
29577,153722,19
29577,939877,18
29577,296490,18
29577,735502,18
29577,683050,17
29577,457522,17
29577,68677,17
29577,911419,17
29577,338183,17
29577,655448,16
29577,201814,16
29577,138637,16
29577,766748,16
29577,197957,16
29577,415224,16
29577,435540,16
29577,185145,16
29577,861764,16
185145,994664,33
185145,605917,32
185145,537016,30
185145,887867,28
185145,406400,27
185145,387891,26
185145,766748,24
185145,302222,22
185145,681076,22
185145,187828,21
185145,605224,21
185145,567232,21
185145,33471,21
185145,387358,20
185145,262174,20
185145,231864,20
185145,68677,20
185145,505694,20
185145,776758,20
185145,853702,18
185145,911419,18
185145,26500,18
185145,829911,18
185145,736652,18
185145,581790,18
185145,196950,17
185145,535357,17
185145,426444,17
185145,17126,17
185145,457522,17
20031,606164,111
20031,547933,98
20031,994664,98
20031,607351,94
20031,505694,88
20031,406400,84
20031,160411,80
20031,843412,76
20031,149930,75
20031,736652,75
20031,363822,69
20031,243399,64
20031,350356,63
20031,909273,63
20031,333742,62
20031,605224,62
20031,535632,62
20031,735815,61
20031,348307,61
20031,911419,60
20031,456039,59
20031,838716,59
20031,404983,58
20031,33471,57
20031,822198,57
20031,138129,57
20031,100913,56
20031,871439,55
20031,800948,55
20031,961772,53
258919,952442,39
258919,994664,37
258919,605224,37
258919,680986,36
258919,64599,36
258919,860982,34
258919,897957,30
258919,406400,28
258919,775840,28
258919,567380,27
258919,963787,27
258919,505694,26
258919,811322,26
258919,231864,25
258919,674544,24
258919,33471,24
258919,387891,23
258919,480009,22
258919,296490,22
258919,26500,22
258919,20031,22
258919,680843,21
258919,208065,21
258919,909273,20
258919,852314,20
258919,536420,20
258919,535357,20
258919,681076,19
258919,535181,19
258919,436879,19
414221,605224,18
414221,296490,18
414221,505694,16
414221,680986,16
414221,963787,16
414221,918922,15
414221,565511,15
414221,911419,14
414221,406400,14
414221,505785,14
414221,776758,14
414221,483705,13
414221,909273,13
414221,231864,13
414221,885583,13
414221,435043,13
414221,26500,13
414221,386592,13
414221,755556,13
414221,109594,12
414221,101515,12
414221,434668,12
414221,202776,12
414221,338183,12
414221,480009,12
414221,138605,12
414221,655448,12
414221,952442,12
414221,536420,11
414221,766748,11
230772,634540,102
230772,861515,96
230772,168087,89
230772,681371,82
230772,536849,82
230772,465327,73
230772,201356,72
230772,735869,69
230772,950003,67
230772,111635,65
230772,454177,54
230772,852650,50
230772,108514,47
230772,221062,46
230772,228540,44
230772,783880,43
230772,358068,41
230772,984363,40
230772,35970,39
230772,359918,39
230772,268275,33
230772,318640,31
230772,208706,31
230772,158574,30
230772,737508,29
230772,756163,29
230772,683067,28
230772,923817,27
230772,339474,27
230772,860675,26
534602,505694,27
534602,909273,23
534602,911419,21
534602,64599,21
534602,406400,21
534602,680986,20
534602,605224,20
534602,333742,20
534602,994664,20
534602,350356,19
534602,953985,19
534602,755556,17
534602,918922,17
534602,637293,17
534602,194344,17
534602,202776,17
534602,775840,17
534602,900405,17
534602,435540,17
534602,961772,16
534602,952442,15
534602,515033,15
534602,457522,14
534602,483705,14
534602,581790,14
534602,860982,13
534602,839720,13
534602,404983,13
534602,683261,13
534602,33471,13
913194,406400,36
913194,994664,29
913194,33471,28
913194,87299,26
913194,319226,24
913194,683050,23
913194,920717,22
913194,149930,22
913194,681076,22
913194,607351,21
913194,138129,21
913194,219936,21
913194,286704,20
913194,26500,20
913194,800948,20
913194,405952,20
913194,598704,19
913194,918922,19
913194,201814,19
913194,798236,18
913194,680986,18
913194,138605,18
913194,902793,18
913194,783657,17
913194,843412,17
913194,20031,17
913194,706776,17
913194,284112,17
913194,196950,17
913194,323828,17
406400,505694,116
406400,33471,114
406400,776758,107
406400,994664,103
406400,26500,103
406400,606164,95
406400,109782,93
406400,153722,88
406400,196950,84
406400,897957,84
406400,20031,84
406400,920717,82
406400,683050,81
406400,637293,80
406400,138129,78
406400,535181,77
406400,231455,76
406400,330110,73
406400,939877,72
406400,547933,72
406400,605224,71
406400,68677,70
406400,735502,69
406400,384002,68
406400,338814,67
406400,194344,65
406400,138637,65
406400,435540,65
406400,435043,65
406400,683261,65
50601,33471,12
50601,547933,12
50601,735502,12
50601,231864,10
50601,466921,10
50601,911419,10
50601,53414,10
50601,683050,10
50601,535181,9
50601,755916,9
50601,87299,9
50601,284436,9
50601,951752,9
50601,567575,9
50601,434549,9
50601,557648,9
50601,776758,9
50601,170755,9
50601,681522,9
50601,387268,9
50601,606168,9
50601,939877,9
50601,196950,9
50601,405125,9
50601,637293,9
50601,444318,9
50601,363822,9
50601,434217,9
50601,87645,9
50601,822198,8
789651,333208,21
789651,243399,16
789651,85636,14
789651,270472,14
789651,547933,14
789651,338469,13
789651,20303,13
789651,482484,13
789651,118846,12
789651,302776,12
789651,40152,12
789651,755673,11
789651,868323,11
789651,997377,11
789651,909273,11
789651,994664,11
789651,911419,10
789651,838716,10
789651,219912,10
789651,20031,10
789651,74714,10
789651,50997,10
789651,482579,9
789651,829616,9
789651,960093,9
789651,801150,8
789651,68677,8
789651,404983,8
789651,535966,8
789651,480583,7
635133,707549,10
635133,920717,10
635133,284112,10
635133,406400,10
635133,201814,9
635133,798236,9
635133,232016,9
635133,607351,8
635133,800948,7
635133,286704,7
635133,138605,7
635133,68677,7
635133,371775,7
635133,447769,7
635133,384988,7
635133,163885,7
635133,475434,7
635133,735815,6
635133,681076,6
635133,637778,6
635133,913194,6
635133,860021,6
635133,153722,6
635133,101538,6
635133,682988,6
635133,379565,6
635133,823327,6
635133,219936,6
635133,195919,6
635133,202651,6
232016,920717,32
232016,505694,32
232016,406400,30
232016,994664,29
232016,68677,28
232016,547933,25
232016,33471,25
232016,20031,25
232016,607351,24
232016,606164,24
232016,100913,24
232016,286704,24
232016,109782,23
232016,187828,23
232016,350356,23
232016,211534,21
232016,776758,21
232016,384988,20
232016,153722,20
232016,201814,20
232016,138605,20
232016,605224,19
232016,169713,19
232016,284112,19
232016,302776,19
232016,683050,19
232016,26500,18
232016,737414,18
232016,404983,18
232016,707349,18
465327,230772,73
465327,168087,69
465327,861515,69
465327,111635,68
465327,634540,59
465327,201356,58
465327,536849,56
465327,454177,48
465327,984363,47
465327,950003,46
465327,359918,46
465327,268275,44
465327,228540,41
465327,681371,37
465327,737508,37
465327,108514,36
465327,683067,35
465327,860128,35
465327,735869,34
465327,221062,34
465327,35970,33
465327,339282,29
465327,158574,28
465327,783880,28
465327,100192,27
465327,852650,27
465327,385573,25
465327,466836,25
465327,358068,25
465327,339474,24
950726,168087,41
950726,64928,32
950726,861515,27
950726,339474,25
950726,371820,25
950726,111635,24
950726,984363,23
950726,465327,23
950726,783880,21
950726,735869,20
950726,681371,19
950726,923817,18
950726,950003,18
950726,268275,18
950726,359918,17
950726,230772,16
950726,454177,16
950726,208511,16
950726,634540,16
950726,158574,15
950726,536420,14
950726,387872,14
950726,18665,14
950726,860128,14
950726,939877,14
950726,536849,14
950726,949342,13
950726,228540,13
950726,900405,12
950726,385908,12
798236,406400,63
798236,231455,42
798236,920717,41
798236,26500,38
798236,33471,37
798236,607351,36
798236,637293,36
798236,338814,36
798236,683050,35
798236,201814,35
798236,547933,34
798236,637778,34
798236,20031,33
798236,138129,32
798236,535181,31
798236,153722,31
798236,68677,30
798236,776758,30
798236,149930,30
798236,994664,30
798236,800948,30
798236,109782,29
798236,505694,29
798236,384988,29
798236,606164,28
798236,286704,28
798236,384002,28
798236,196950,27
798236,564749,27
798236,170755,26
482695,735815,59
482695,994664,55
482695,555997,44
482695,607351,43
482695,20031,37
482695,350356,35
482695,706776,35
482695,505694,32
482695,680986,32
482695,809608,31
482695,674544,30
482695,64599,30
482695,860721,30
482695,911419,30
482695,258717,29
482695,665092,29
482695,829911,29
482695,681076,28
482695,243399,28
482695,860982,27
482695,302776,26
482695,361031,26
482695,535725,26
482695,823531,25
482695,71271,25
482695,456039,25
482695,25678,25
482695,85254,25
482695,405952,24
482695,581982,24
219912,20031,32
219912,270472,31
219912,547933,29
219912,606164,26
219912,160411,26
219912,363822,25
219912,829616,23
219912,301721,22
219912,505694,22
219912,736652,22
219912,350356,22
219912,348307,21
219912,100913,21
219912,404983,21
219912,195509,20
219912,456039,20
219912,838716,19
219912,338814,19
219912,406400,19
219912,871439,19
219912,754832,18
219912,330110,18
219912,26254,18
219912,243399,18
219912,994664,18
219912,683261,17
219912,811322,17
219912,456650,17
219912,605781,17
219912,151223,16
208065,802913,40
208065,229150,33
208065,100192,29
208065,64928,26
208065,111635,23
208065,994946,21
208065,258919,21
208065,767782,21
208065,831088,20
208065,359918,20
208065,466836,19
208065,536420,18
208065,18665,17
208065,861515,16
208065,168087,16
208065,984363,15
208065,681371,14
208065,860675,14
208065,339474,14
208065,208706,14
208065,950003,14
208065,465327,13
208065,80140,13
208065,201356,12
208065,939852,12
208065,387872,12
208065,505797,11
208065,385908,11
208065,783880,11
208065,811322,11
515033,680986,48
515033,952442,43
515033,860982,42
515033,860721,35
515033,775840,34
515033,64599,30
515033,101515,24
515033,994664,24
515033,535357,23
515033,897957,22
515033,333742,22
515033,284683,20
515033,911419,20
515033,26500,20
515033,674544,19
515033,406999,19
515033,535181,19
515033,918922,18
515033,607636,18
515033,483705,17
515033,900405,17
515033,361031,17
515033,258919,17
515033,681076,17
515033,683981,17
515033,895851,17
515033,406400,16
515033,557679,16
515033,202776,16
515033,680843,16
169510,547933,21
169510,683050,15
169510,87645,15
169510,783441,14
169510,85562,12
169510,271501,12
169510,920717,12
169510,607351,12
169510,170755,11
169510,488287,11
169510,201814,11
169510,143411,11
169510,231455,11
169510,87299,11
169510,414856,10
169510,149930,10
169510,405033,10
169510,405125,10
169510,358288,10
169510,118804,10
169510,187685,9
169510,11771,9
169510,151203,9
169510,680843,9
169510,507267,9
169510,800948,9
169510,387268,9
169510,71271,9
169510,699384,9
169510,434549,9
68960,482695,9
68960,505694,8
68960,688631,7
68960,909273,7
68960,505196,7
68960,680986,7
68960,64599,7
68960,567977,7
68960,798084,6
68960,676488,6
68960,50997,6
68960,25678,6
68960,194344,6
68960,406400,6
68960,159886,6
68960,26500,6
68960,675594,6
68960,338018,6
68960,218180,6
68960,515033,6
68960,194910,6
68960,196950,6
68960,860982,6
68960,232528,6
68960,606164,6
68960,153165,6
68960,132630,6
68960,637293,6
68960,228077,6
68960,103490,6
319670,20031,33
319670,736652,32
319670,547933,25
319670,404983,23
319670,363822,23
319670,754832,23
319670,911419,20
319670,829616,20
319670,243399,20
319670,557648,19
319670,939877,19
319670,26254,19
319670,361031,18
319670,994664,18
319670,20303,18
319670,637293,17
319670,160411,17
319670,851293,17
319670,605781,16
319670,782703,16
319670,338469,16
319670,333742,16
319670,505694,16
319670,843626,15
319670,767782,15
319670,333208,15
319670,229150,15
319670,970498,15
319670,863416,15
319670,838716,15
605917,766748,45
605917,680986,40
605917,994664,39
605917,909273,37
605917,637936,36
605917,363822,35
605917,918922,35
605917,887867,34
605917,822198,34
605917,231864,34
605917,185145,32
605917,952442,32
605917,775840,30
605917,387891,30
605917,505694,30
605917,202776,30
605917,26500,30
605917,338183,29
605917,406400,29
605917,387004,27
605917,426444,27
605917,897957,26
605917,109594,25
605917,798084,25
605917,138129,23
605917,231802,23
605917,457522,23
605917,406999,23
605917,302776,23
605917,607091,23
747491,789237,33
747491,339282,28
747491,454177,27
747491,634540,27
747491,168087,27
747491,949342,23
747491,228540,22
747491,861515,22
747491,77174,22
747491,371820,20
747491,681371,19
747491,737508,19
747491,229150,19
747491,158574,18
747491,339474,16
747491,385908,15
747491,59161,14
747491,64928,14
747491,963545,14
747491,536849,14
747491,735869,14
747491,284189,13
747491,860675,13
747491,767782,12
747491,465327,12
747491,829616,12
747491,18665,12
747491,766774,11
747491,783880,11
747491,994946,11
53983,735815,42
53983,800948,41
53983,758884,40
53983,607351,38
53983,20031,33
53983,706776,31
53983,286704,31
53983,574084,31
53983,499879,31
53983,606164,30
53983,829911,26
53983,902793,24
53983,385448,24
53983,567228,24
53983,149930,23
53983,348307,23
53983,698961,23
53983,456039,22
53983,405952,22
53983,395611,22
53983,71271,22
53983,101393,22
53983,535725,22
53983,821696,21
53983,284112,21
53983,505694,20
53983,138129,20
53983,757276,19
53983,547933,19
53983,535632,19
159638,101393,12
159638,263318,11
159638,232215,10
159638,574084,10
159638,149930,8
159638,666220,8
159638,258717,8
159638,758884,7
159638,348307,7
159638,735815,7
159638,868323,7
159638,534037,7
159638,33619,7
159638,384093,7
159638,434217,7
159638,607351,7
159638,39362,7
159638,664957,7
159638,838716,7
159638,151132,6
159638,756507,6
159638,614626,6
159638,87299,6
159638,85254,6
159638,262448,6
159638,706776,6
159638,20031,6
159638,692058,6
159638,163885,6
159638,801021,6
12182,505694,20
12182,607351,16
12182,782703,16
12182,606164,15
12182,843412,15
12182,20031,15
12182,406400,14
12182,350356,13
12182,606738,13
12182,333742,12
12182,194344,12
12182,384093,12
12182,138129,11
12182,902793,11
12182,56942,11
12182,706776,11
12182,232627,10
12182,338814,10
12182,800948,10
12182,688322,10
12182,258717,10
12182,211534,10
12182,333208,10
12182,352365,10
12182,85254,10
12182,138605,10
12182,243544,9
12182,163885,9
12182,108338,9
12182,963787,9
922327,404983,18
922327,20031,14
922327,997377,13
922327,861764,11
922327,961772,11
922327,829616,10
922327,505694,10
922327,831088,10
922327,406400,10
922327,683261,10
922327,970498,10
922327,736652,10
922327,909273,9
922327,26254,9
922327,457522,9
922327,871439,9
922327,20303,9
922327,839720,9
922327,707549,8
922327,767782,8
922327,851293,8
922327,270472,8
922327,606164,8
922327,339453,8
922327,911419,8
922327,714008,8
922327,350356,8
922327,100913,8
922327,754832,8
922327,994664,8
201274,860982,32
201274,851293,31
201274,939877,25
201274,994664,23
201274,151223,22
201274,683050,20
201274,897957,20
201274,952442,18
201274,767782,17
201274,406400,17
201274,860721,17
201274,838126,16
201274,434549,16
201274,387268,15
201274,852314,15
201274,435043,15
201274,26500,15
201274,102588,15
201274,637293,15
201274,386703,14
201274,963787,14
201274,358288,14
201274,735502,14
201274,131806,14
201274,406110,14
201274,202017,14
201274,436879,14
201274,822198,14
201274,20031,13
201274,675701,13
187759,809608,48
187759,735815,33
